SO43716,1,2019-07-03,Jonathon Gutierrez,jonathon8@adventure-works.com,"Road-150 Red, 44",1,3578.27,286.2616
SO43719,1,2019-07-03,Lucas Hill,lucas45@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO43713,1,2019-07-03,Sydney Rogers,sydney3@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO43717,1,2019-07-03,Alexandra Watson,alexandra20@adventure-works.com,"Road-650 Black, 62",1,699.0982,55.9279
SO43718,1,2019-07-03,Kevin Gonzalez,kevin46@adventure-works.com,"Road-150 Red, 44",1,3578.27,286.2616
SO43727,1,2019-07-04,Logan Gonzales,logan18@adventure-works.com,"Road-150 Red, 44",1,3578.27,286.2616
SO43724,1,2019-07-04,Misty Raji,misty23@adventure-works.com,"Road-150 Red, 44",1,3578.27,286.2616
SO43722,1,2019-07-04,Albert Blanco,albert15@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO43725,1,2019-07-04,Anne Dominguez,anne14@adventure-works.com,"Road-150 Red, 44",1,3578.27,286.2616
SO43723,1,2019-07-04,Bonnie Xu,bonnie10@adventure-works.com,"Road-650 Black, 58",1,699.0982,55.9279
SO43726,1,2019-07-04,Kelvin Huang,kelvin25@adventure-works.com,"Road-650 Black, 58",1,699.0982,55.9279
SO43736,1,2019-07-05,Ruben Torres,ruben35@adventure-works.com,"Mountain-100 Silver, 44",1,3399.99,271.9992
SO43732,1,2019-07-05,Alejandro Beck,alejandro45@adventure-works.com,"Mountain-100 Black, 44",1,3374.99,269.9992
SO43729,1,2019-07-05,Mayra Prasad,mayra9@adventure-works.com,"Mountain-100 Silver, 44",1,3399.99,271.9992
SO43731,1,2019-07-05,Rosa Zheng,rosa19@adventure-works.com,"Road-150 Red, 56",1,3578.27,286.2616
SO43735,1,2019-07-05,Casey Pal,casey13@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO43728,1,2019-07-05,Alyssa Garcia,alyssa16@adventure-works.com,"Road-150 Red, 52",1,3578.27,286.2616
SO43734,1,2019-07-05,Richard Brooks,richard81@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO43733,1,2019-07-05,Patrick Cook,patrick26@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO43730,1,2019-07-05,Garrett Cooper,garrett13@adventure-works.com,"Mountain-100 Silver, 44",1,3399.99,271.9992
SO43741,1,2019-07-06,Jeremiah Martinez,jeremiah8@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO43740,1,2019-07-06,Cory Arun,cory5@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO43744,1,2019-07-06,Haley Ward,haley13@adventure-works.com,"Road-150 Red, 52",1,3578.27,286.2616
SO43743,1,2019-07-06,Marco Mehta,marco14@adventure-works.com,"Mountain-100 Silver, 48",1,3399.99,271.9992
SO43738,1,2019-07-06,Melody Ramos,melody17@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO43737,1,2019-07-06,Lindsey Andersen,lindsey14@adventure-works.com,"Road-150 Red, 44",1,3578.27,286.2616
SO43742,1,2019-07-06,Tamara Lal,tamara20@adventure-works.com,"Road-150 Red, 56",1,3578.27,286.2616
SO43739,1,2019-07-06,Phillip Sai,phillip6@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO43752,1,2019-07-07,Luke Adams,luke46@adventure-works.com,"Road-150 Red, 44",1,3578.27,286.2616
SO43750,1,2019-07-07,Stacey Lu,stacey12@adventure-works.com,"Road-150 Red, 44",1,3578.27,286.2616
SO43751,1,2019-07-07,Darrell Raji,darrell9@adventure-works.com,"Road-150 Red, 52",1,3578.27,286.2616
SO43746,1,2019-07-07,Kelvin Liang,kelvin35@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO43753,1,2019-07-07,Tabitha Arthur,tabitha5@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO43745,1,2019-07-07,Manuel Fernandez,manuel14@adventure-works.com,"Road-150 Red, 44",1,3578.27,286.2616
SO43747,1,2019-07-07,Christian Jackson,christian47@adventure-works.com,"Road-150 Red, 56",1,3578.27,286.2616
SO43748,1,2019-07-07,Alexandria Hughes,alexandria11@adventure-works.com,"Road-150 Red, 52",1,3578.27,286.2616
SO43749,1,2019-07-07,Paige Murphy,paige39@adventure-works.com,"Road-150 Red, 56",1,3578.27,286.2616
SO43756,1,2019-07-08,Cedric Liang,cedric16@adventure-works.com,"Road-650 Black, 58",1,699.0982,55.9279
SO43755,1,2019-07-08,Kayla Long,kayla33@adventure-works.com,"Road-150 Red, 44",1,3578.27,286.2616
SO43754,1,2019-07-08,Morgan Phillips,morgan4@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO43758,1,2019-07-08,Jackson Li,jackson28@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO43761,1,2019-07-08,Brenda Fernandez,brenda19@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO43760,1,2019-07-08,Tiffany Gao,tiffany15@adventure-works.com,"Road-150 Red, 56",1,3578.27,286.2616
SO43757,1,2019-07-08,Shannon Wang,shannon1@adventure-works.com,"Mountain-100 Black, 44",1,3374.99,269.9992
SO43759,1,2019-07-08,Jon Chander,jon12@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO43765,1,2019-07-09,Jacquelyn Suarez,jacquelyn20@adventure-works.com,"Mountain-100 Silver, 44",1,3399.99,271.9992
SO43767,1,2019-07-09,Eugene Huang,eugene10@adventure-works.com,"Mountain-100 Black, 44",1,3374.99,269.9992
SO43766,1,2019-07-09,Krystal Holt,krystal6@adventure-works.com,"Road-150 Red, 52",1,3578.27,286.2616
SO43763,1,2019-07-09,Martha Liang,martha16@adventure-works.com,"Road-150 Red, 52",1,3578.27,286.2616
SO43764,1,2019-07-09,Ebony Ashe,ebony31@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO43762,1,2019-07-09,Courtney Carter,courtney8@adventure-works.com,"Road-150 Red, 56",1,3578.27,286.2616
SO43770,1,2019-07-10,Warren Ye,warren25@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO43779,1,2019-07-10,Warren Zhang,warren17@adventure-works.com,"Road-650 Red, 44",1,699.0982,55.9279
SO43769,1,2019-07-10,Gabrielle Jenkins,gabrielle29@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO43768,1,2019-07-10,Evan Bailey,evan17@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO43773,1,2019-07-10,Arthur Perez,arthur22@adventure-works.com,"Road-150 Red, 56",1,3578.27,286.2616
SO43772,1,2019-07-10,Damien Huang,damien4@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO43777,1,2019-07-10,Troy Sai,troy6@adventure-works.com,"Road-150 Red, 44",1,3578.27,286.2616
SO43774,1,2019-07-10,Roy Raman,roy12@adventure-works.com,"Road-150 Red, 52",1,3578.27,286.2616
SO43778,1,2019-07-10,Clarence Rai,clarence32@adventure-works.com,"Mountain-100 Silver, 42",1,3399.99,271.9992
SO43775,1,2019-07-10,Jessie Zhao,jessie16@adventure-works.com,"Mountain-100 Silver, 48",1,3399.99,271.9992
SO43776,1,2019-07-10,James Flores,james28@adventure-works.com,"Road-150 Red, 56",1,3578.27,286.2616
SO43771,1,2019-07-10,Ashley Washington,ashley40@adventure-works.com,"Road-650 Red, 52",1,699.0982,55.9279
SO43780,1,2019-07-11,Melody Diaz,melody3@adventure-works.com,"Road-150 Red, 44",1,3578.27,286.2616
SO43782,1,2019-07-11,Melvin She,melvin0@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO43781,1,2019-07-11,Monique Ramos,monique14@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO43783,1,2019-07-11,Cameron Thompson,cameron33@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO43792,1,2019-07-12,Andres Lal,andres5@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO43791,1,2019-07-12,Dustin Lal,dustin8@adventure-works.com,"Road-150 Red, 56",1,3578.27,286.2616
SO43785,1,2019-07-12,Ivan Raman,ivan8@adventure-works.com,"Road-150 Red, 44",1,3578.27,286.2616
SO43786,1,2019-07-12,Clinton Moreno,clinton3@adventure-works.com,"Road-150 Red, 44",1,3578.27,286.2616
SO43793,1,2019-07-12,Jon Yang,jon24@adventure-works.com,"Mountain-100 Silver, 38",1,3399.99,271.9992
SO43794,1,2019-07-12,Jimmy Moreno,jimmy9@adventure-works.com,"Mountain-100 Silver, 48",1,3399.99,271.9992
SO43788,1,2019-07-12,Latoya Goel,latoya18@adventure-works.com,"Mountain-100 Black, 48",1,3374.99,269.9992
SO43784,1,2019-07-12,Jessica Sanchez,jessica1@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO43790,1,2019-07-12,Abigail Perry,abigail75@adventure-works.com,"Mountain-100 Silver, 38",1,3399.99,271.9992
SO43789,1,2019-07-12,Tristan Butler,tristan15@adventure-works.com,"Mountain-100 Black, 48",1,3374.99,269.9992
SO43787,1,2019-07-12,Don Lal,don8@adventure-works.com,"Mountain-100 Silver, 38",1,3399.99,271.9992
SO43795,1,2019-07-13,Maria Henderson,maria28@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO43800,1,2019-07-13,Brittany Gonzales,brittany15@adventure-works.com,"Road-150 Red, 44",1,3578.27,286.2616
SO43802,1,2019-07-13,Armando Moreno,armando6@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO43801,1,2019-07-13,Blake Butler,blake62@adventure-works.com,"Road-150 Red, 44",1,3578.27,286.2616
SO43798,1,2019-07-13,Tonya She,tonya0@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO43799,1,2019-07-13,Danny Gomez,danny1@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO43797,1,2019-07-13,Francis Ramos,francis15@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO43796,1,2019-07-13,Jaime Gomez,jaime0@adventure-works.com,"Road-650 Black, 52",1,699.0982,55.9279
SO43806,1,2019-07-14,Sandra Huang,sandra12@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO43809,1,2019-07-14,Fernando Thompson,fernando14@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO43804,1,2019-07-14,Savannah Morris,savannah17@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO43808,1,2019-07-14,Allen Garcia,allen13@adventure-works.com,"Road-150 Red, 52",1,3578.27,286.2616
SO43805,1,2019-07-14,Samuel Hernandez,samuel49@adventure-works.com,"Road-650 Red, 48",1,699.0982,55.9279
SO43807,1,2019-07-14,Ernest Lin,ernest7@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO43810,1,2019-07-14,Elizabeth Johnson,elizabeth5@adventure-works.com,"Mountain-100 Silver, 42",1,3399.99,271.9992
SO43811,1,2019-07-14,Harold Sai,harold3@adventure-works.com,"Mountain-100 Silver, 44",1,3399.99,271.9992
SO43803,1,2019-07-14,Alexa Sanders,alexa3@adventure-works.com,"Road-150 Red, 56",1,3578.27,286.2616
SO43827,1,2019-07-15,Anthony Walker,anthony9@adventure-works.com,"Road-650 Black, 44",1,699.0982,55.9279
SO43814,1,2019-07-15,Tristan Perry,tristan8@adventure-works.com,"Mountain-100 Black, 44",1,3374.99,269.9992
SO43823,1,2019-07-15,Armando Navarro,armando10@adventure-works.com,"Road-650 Black, 52",1,699.0982,55.9279
SO43820,1,2019-07-15,Jeremy Murphy,jeremy43@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO43812,1,2019-07-15,Bianca Zheng,bianca16@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO43821,1,2019-07-15,Aaron Collins,aaron35@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO43822,1,2019-07-15,Katelyn Allen,katelyn47@adventure-works.com,"Road-150 Red, 52",1,3578.27,286.2616
SO43813,1,2019-07-15,Frederick Suri,frederick0@adventure-works.com,"Mountain-100 Black, 44",1,3374.99,269.9992
SO43826,1,2019-07-15,Rob Verhoff,rob4@adventure-works.com,"Mountain-100 Black, 38",1,3374.99,269.9992
SO43819,1,2019-07-15,Janet Alvarez,janet9@adventure-works.com,"Mountain-100 Silver, 44",1,3399.99,271.9992
SO43824,1,2019-07-15,Marcel Truempy,marcel0@adventure-works.com,"Road-650 Black, 44",1,699.0982,55.9279
SO43815,1,2019-07-15,Jordyn Simmons,jordyn15@adventure-works.com,"Road-150 Red, 44",1,3578.27,286.2616
SO43817,1,2019-07-15,Yolanda Chander,yolanda14@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO43816,1,2019-07-15,Dawn Tang,dawn28@adventure-works.com,"Road-150 Red, 56",1,3578.27,286.2616
SO43818,1,2019-07-15,Dominique Garcia,dominique12@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO43825,1,2019-07-15,Levi Sai,levi5@adventure-works.com,"Road-150 Red, 52",1,3578.27,286.2616
SO43830,1,2019-07-16,Raul Sharma,raul8@adventure-works.com,"Road-150 Red, 44",1,3578.27,286.2616
SO43832,1,2019-07-16,Isaiah Cox,isaiah9@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO43837,1,2019-07-16,Shannon Carlson,shannon38@adventure-works.com,"Mountain-100 Black, 44",1,3374.99,269.9992
SO43831,1,2019-07-16,Jill Jimenez,jill13@adventure-works.com,"Mountain-100 Black, 42",1,3374.99,269.9992
SO43834,1,2019-07-16,Ramon Zheng,ramon17@adventure-works.com,"Mountain-100 Black, 38",1,3374.99,269.9992
SO43835,1,2019-07-16,Sara James,sara8@adventure-works.com,"Mountain-100 Black, 38",1,3374.99,269.9992
SO43829,1,2019-07-16,Jack Edwards,jack36@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO43828,1,2019-07-16,Miguel Martinez,miguel17@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO43836,1,2019-07-16,Isabella Green,isabella45@adventure-works.com,"Road-650 Red, 62",1,699.0982,55.9279
SO43833,1,2019-07-16,Arianna Flores,arianna10@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO43918,1,2019-07-17,Paige Morris,paige43@adventure-works.com,"Road-150 Red, 52",1,3578.27,286.2616
SO43838,1,2019-07-17,Miranda Alexander,miranda19@adventure-works.com,"Road-150 Red, 52",1,3578.27,286.2616
SO43839,1,2019-07-17,Jennifer Young,jennifer27@adventure-works.com,"Road-150 Red, 44",1,3578.27,286.2616
SO43920,1,2019-07-17,Justin Taylor,justin40@adventure-works.com,"Road-150 Red, 52",1,3578.27,286.2616
SO43919,1,2019-07-17,Brandi Gill,brandi13@adventure-works.com,"Road-150 Red, 56",1,3578.27,286.2616
SO43841,1,2019-07-17,Craig Jim�nez,craig6@adventure-works.com,"Road-150 Red, 56",1,3578.27,286.2616
SO43922,1,2019-07-17,Mitchell Jai,mitchell10@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO43842,1,2019-07-17,Jaime Sutton,jaime28@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO43921,1,2019-07-17,Ariana Stewart,ariana21@adventure-works.com,"Road-150 Red, 52",1,3578.27,286.2616
SO43840,1,2019-07-17,Misty Yuan,misty8@adventure-works.com,"Road-650 Red, 44",1,699.0982,55.9279
SO43928,1,2019-07-18,Elijah Li,elijah0@adventure-works.com,"Road-150 Red, 52",1,3578.27,286.2616
SO43925,1,2019-07-18,Shane Raman,shane15@adventure-works.com,"Road-150 Red, 56",1,3578.27,286.2616
SO43927,1,2019-07-18,Stacey Gao,stacey16@adventure-works.com,"Road-150 Red, 56",1,3578.27,286.2616
SO43924,1,2019-07-18,Kaitlyn Henderson,kaitlyn72@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO43926,1,2019-07-18,Gilbert Raje,gilbert35@adventure-works.com,"Mountain-100 Black, 48",1,3374.99,269.9992
SO43923,1,2019-07-18,Rachel Foster,rachel64@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO43929,1,2019-07-18,Gloria Diaz,gloria5@adventure-works.com,"Road-650 Red, 60",1,699.0982,55.9279
SO43940,1,2019-07-19,Sharon Sharma,sharon16@adventure-works.com,"Road-650 Black, 62",1,699.0982,55.9279
SO43935,1,2019-07-19,Virginia Srini,virginia10@adventure-works.com,"Road-650 Black, 60",1,699.0982,55.9279
SO43930,1,2019-07-19,Philip Gomez,philip0@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO43936,1,2019-07-19,Carrie Gill,carrie12@adventure-works.com,"Road-150 Red, 44",1,3578.27,286.2616
SO43933,1,2019-07-19,Theresa Ramos,theresa13@adventure-works.com,"Mountain-100 Silver, 48",1,3399.99,271.9992
SO43934,1,2019-07-19,Ebony Gonzalez,ebony19@adventure-works.com,"Mountain-100 Silver, 44",1,3399.99,271.9992
SO43931,1,2019-07-19,Bridget Jai,bridget13@adventure-works.com,"Road-150 Red, 52",1,3578.27,286.2616
SO43939,1,2019-07-19,Emily Jones,emily3@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO43938,1,2019-07-19,Kristine Alonso,kristine9@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO43932,1,2019-07-19,Alan Xu,alan15@adventure-works.com,"Road-150 Red, 56",1,3578.27,286.2616
SO43937,1,2019-07-19,Kendra Rubio,kendra21@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO43942,1,2019-07-20,Jessie Ortega,jessie41@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO43951,1,2019-07-20,Claudia Zeng,claudia19@adventure-works.com,"Road-150 Red, 44",1,3578.27,286.2616
SO43947,1,2019-07-20,Suzanne Lu,suzanne12@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO43946,1,2019-07-20,Lawrence Romero,lawrence7@adventure-works.com,"Road-150 Red, 52",1,3578.27,286.2616
SO43945,1,2019-07-20,Kristi Arthur,kristi23@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO43952,1,2019-07-20,Renee Romero,renee8@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO43941,1,2019-07-20,Marie Sanz,marie44@adventure-works.com,"Road-150 Red, 56",1,3578.27,286.2616
SO43943,1,2019-07-20,Natalie Hernandez,natalie61@adventure-works.com,"Road-650 Black, 44",1,699.0982,55.9279
SO43944,1,2019-07-20,Deanna Munoz,deanna33@adventure-works.com,"Mountain-100 Silver, 38",1,3399.99,271.9992
SO43948,1,2019-07-20,Jaclyn Lu,jaclyn12@adventure-works.com,"Mountain-100 Silver, 42",1,3399.99,271.9992
SO43950,1,2019-07-20,Rachel Robinson,rachel21@adventure-works.com,"Road-150 Red, 44",1,3578.27,286.2616
SO43949,1,2019-07-20,Sophia Hall,sophia20@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO43957,1,2019-07-21,Amanda Wood,amanda23@adventure-works.com,"Road-150 Red, 52",1,3578.27,286.2616
SO43953,1,2019-07-21,Colleen Chavez,colleen38@adventure-works.com,"Road-650 Black, 52",1,699.0982,55.9279
SO43960,1,2019-07-21,Christine Yuan,christine4@adventure-works.com,"Mountain-100 Black, 42",1,3374.99,269.9992
SO43959,1,2019-07-21,Wendy Dominguez,wendy12@adventure-works.com,"Mountain-100 Black, 38",1,3374.99,269.9992
SO43956,1,2019-07-21,Bethany Yuan,bethany10@adventure-works.com,"Mountain-100 Silver, 38",1,3399.99,271.9992
SO43954,1,2019-07-21,Virginia Mehta,virginia16@adventure-works.com,"Road-150 Red, 44",1,3578.27,286.2616
SO43955,1,2019-07-21,Andre Sara,andre10@adventure-works.com,"Road-150 Red, 56",1,3578.27,286.2616
SO43958,1,2019-07-21,Ashlee Raje,ashlee20@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO43970,1,2019-07-22,Joel Perez,joel20@adventure-works.com,"Road-150 Red, 44",1,3578.27,286.2616
SO43963,1,2019-07-22,Robin Dominguez,robin9@adventure-works.com,"Road-150 Red, 56",1,3578.27,286.2616
SO43971,1,2019-07-22,Alvin She,alvin22@adventure-works.com,"Road-150 Red, 56",1,3578.27,286.2616
SO43964,1,2019-07-22,Krista Moreno,krista7@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO43965,1,2019-07-22,Diana Hernandez,diana2@adventure-works.com,"Mountain-100 Black, 48",1,3374.99,269.9992
SO43966,1,2019-07-22,Marc Martin,marc3@adventure-works.com,"Mountain-100 Silver, 48",1,3399.99,271.9992
SO43968,1,2019-07-22,Olivia Bennett,olivia48@adventure-works.com,"Road-150 Red, 52",1,3578.27,286.2616
SO43969,1,2019-07-22,Trevor Ross,trevor3@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO43962,1,2019-07-22,Logan Williams,logan51@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO43961,1,2019-07-22,Kari Navarro,kari30@adventure-works.com,"Road-150 Red, 44",1,3578.27,286.2616
SO43967,1,2019-07-22,Jack Mitchell,jack47@adventure-works.com,"Road-150 Red, 52",1,3578.27,286.2616
SO43978,1,2019-07-23,Jason Gonzalez,jason37@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO43973,1,2019-07-23,Xavier Lee,xavier19@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO43976,1,2019-07-23,Gabrielle Turner,gabrielle49@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO43982,1,2019-07-23,Mario Shan,mario8@adventure-works.com,"Road-650 Black, 52",1,699.0982,55.9279
SO43972,1,2019-07-23,Thomas Roberts,thomas41@adventure-works.com,"Road-150 Red, 56",1,3578.27,286.2616
SO43980,1,2019-07-23,Jeremy Powell,jeremy26@adventure-works.com,"Mountain-100 Black, 48",1,3374.99,269.9992
SO43975,1,2019-07-23,Paula Ortega,paula23@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO43974,1,2019-07-23,Mario Xie,mario2@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO43981,1,2019-07-23,Sophia Nelson,sophia8@adventure-works.com,"Road-150 Red, 56",1,3578.27,286.2616
SO43977,1,2019-07-23,Denise Sanchez,denise21@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO43979,1,2019-07-23,Anna Price,anna25@adventure-works.com,"Road-650 Red, 60",1,699.0982,55.9279
SO43992,1,2019-07-24,Dennis Ye,dennis11@adventure-works.com,"Road-150 Red, 44",1,3578.27,286.2616
SO43991,1,2019-07-24,Lee Blanco,lee14@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO43985,1,2019-07-24,Cara Liang,cara12@adventure-works.com,"Road-150 Red, 52",1,3578.27,286.2616
SO43984,1,2019-07-24,Brad Sharma,brad9@adventure-works.com,"Road-150 Red, 44",1,3578.27,286.2616
SO43988,1,2019-07-24,Alexis Coleman,alexis28@adventure-works.com,"Mountain-100 Silver, 38",1,3399.99,271.9992
SO43990,1,2019-07-24,Melanie Ross,melanie19@adventure-works.com,"Mountain-100 Silver, 38",1,3399.99,271.9992
SO43986,1,2019-07-24,Ian Morris,ian85@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO43989,1,2019-07-24,Kaitlyn Foster,kaitlyn83@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO43987,1,2019-07-24,Joseph Brown,joseph10@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO43983,1,2019-07-24,Christopher Martin,christopher15@adventure-works.com,"Road-150 Red, 56",1,3578.27,286.2616
SO43997,1,2019-07-25,Jason Lopez,jason48@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO43994,1,2019-07-25,Olivia Jackson,olivia11@adventure-works.com,"Road-150 Red, 56",1,3578.27,286.2616
SO43996,1,2019-07-25,Mary Howard,mary39@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO43999,1,2019-07-25,Jay Sanchez,jay27@adventure-works.com,"Road-150 Red, 44",1,3578.27,286.2616
SO43995,1,2019-07-25,Dalton Brown,dalton4@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO43998,1,2019-07-25,Jaime Nath,jaime41@adventure-works.com,"Mountain-100 Black, 38",1,3374.99,269.9992
SO43993,1,2019-07-25,Savannah Scott,savannah36@adventure-works.com,"Road-150 Red, 56",1,3578.27,286.2616
SO44006,1,2019-07-26,Lacey Guo,lacey30@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO44013,1,2019-07-26,Bryan Stewart,bryan22@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO44012,1,2019-07-26,Heidi Lopez,heidi19@adventure-works.com,"Mountain-100 Black, 42",1,3374.99,269.9992
SO44011,1,2019-07-26,Lindsay Luo,lindsay6@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO44010,1,2019-07-26,Jan Watson,jan4@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO44002,1,2019-07-26,Melanie Foster,melanie3@adventure-works.com,"Road-650 Black, 62",1,699.0982,55.9279
